user_id,age,country,income_level,investment_experience,num_investments,total_invested
2191,46,France,High,Novice,19,53672.67
2192,57,Sweden,Medium,Novice,16,29327.18
2193,43,Netherlands,Medium,Expert,20,38688.33
2194,46,Sweden,Low,Novice,16,38119.34
2195,28,Sweden,Low,Intermediate,11,21670.33
2196,63,Netherlands,Medium,Novice,15,34515.02
2197,53,Germany,Low,Intermediate,7,11419.42
2198,54,Austria,Low,Intermediate,18,36323.17
2199,30,Austria,Medium,Expert,13,13551.25
2200,25,Sweden,High,Novice,18,37715.61
2201,19,Netherlands,Medium,Novice,17,28175.5
2202,63,Austria,High,Novice,18,46076.26
2203,52,Spain,Medium,Intermediate,15,18572.07
2204,49,Austria,High,Novice,18,31882.71
2205,29,Italy,Low,Intermediate,6,8890.5
2206,42,Netherlands,Low,Expert,6,16932.7
2207,52,France,Low,Novice,7,17755.64
2208,23,France,Medium,Novice,19,29847.23
2209,28,Germany,Medium,Novice,14,30517.96
2210,19,Sweden,Low,Novice,20,54247.54
2211,38,France,Medium,Novice,6,6712.04
2212,42,Austria,High,Novice,19,16472.95
2213,33,Austria,Medium,Novice,10,24064.04
2214,50,Austria,Medium,Expert,20,27644.59
2215,35,Germany,Medium,Intermediate,10,18386.58
2216,22,Italy,Low,Intermediate,13,19963.18
2217,19,Netherlands,Medium,Intermediate,10,20117.75
2218,24,France,Medium,Intermediate,9,26484.98
2219,26,Netherlands,Medium,Novice,6,13432.65
2220,58,Spain,Low,Expert,15,20917.71
2221,41,Spain,High,Intermediate,18,47021.7
2222,52,Italy,High,Intermediate,20,32105.15
2223,20,Germany,High,Expert,10,20300.48
2224,57,Netherlands,Medium,Novice,10,20301.8
2225,21,Italy,Low,Novice,11,16820.1
2226,61,Italy,High,Expert,11,12004.33
2227,31,Spain,High,Novice,7,14586.35
2228,28,Sweden,Medium,Novice,16,30851.42
2229,23,Italy,Medium,Expert,15,22306.7
2230,64,Spain,High,Expert,6,9157.17
2231,31,Spain,Medium,Expert,6,10938.67
2232,61,Netherlands,Medium,Expert,14,58243.9
2233,63,Italy,Low,Intermediate,13,25842.54
2234,38,Netherlands,Low,Expert,12,21593.82
2235,39,Germany,High,Novice,19,41103.49
2236,18,Spain,Medium,Expert,8,14616.06
2237,61,France,Medium,Expert,18,33755.49
2238,63,Italy,Medium,Intermediate,11,21309.36
2239,59,Sweden,Low,Novice,18,28248.46
2240,60,Italy,Medium,Novice,18,23758.76
2241,42,Austria,Medium,Novice,5,4297.19
2242,62,Germany,Low,Novice,17,42156.26
2243,30,Italy,Low,Intermediate,11,19615.74
2244,35,Sweden,High,Novice,18,32713.98
2245,23,Austria,Medium,Novice,5,15479.87
2246,63,France,Low,Novice,17,43549.09
2247,41,Germany,Low,Expert,13,22437.59
2248,63,Spain,Low,Novice,10,22927.22
2249,58,Italy,Low,Novice,18,36817.31
2250,50,Italy,Low,Novice,16,20179.25
2251,65,Spain,Medium,Intermediate,14,28360.4
2252,29,Germany,Medium,Intermediate,10,33755.44
2253,26,Netherlands,High,Expert,5,3494.48
2254,51,Sweden,Medium,Novice,14,32932.47
2255,61,Germany,High,Intermediate,18,41351.38
2256,52,Spain,Low,Intermediate,14,28281.46
2257,47,Germany,High,Intermediate,13,29435.88
2258,59,Germany,High,Novice,9,21471.96
2259,44,Netherlands,Low,Intermediate,18,45800.87
2260,49,Netherlands,Medium,Novice,14,23461.47
2261,64,France,Low,Expert,12,18664.99
2262,52,Italy,Medium,Novice,9,10808.84
2263,39,Germany,High,Expert,9,8632.73
2264,65,France,High,Novice,8,26016.92
2265,22,France,Low,Novice,13,32923.58
2266,22,Sweden,Medium,Novice,6,10675.96
2267,45,Austria,Low,Intermediate,19,48526.66
2268,39,Austria,Low,Novice,11,34652.33
2269,33,Netherlands,High,Expert,12,11266.46
2270,51,Austria,Low,Novice,8,11397.4
2271,56,Spain,Medium,Novice,15,22548.17
2272,46,Spain,Low,Expert,6,19066.52
2273,20,Italy,Medium,Expert,13,23212.83
2274,22,Austria,Low,Expert,11,21040.46
2275,46,Germany,Medium,Intermediate,10,24829.8
2276,22,Germany,Medium,Intermediate,18,44519.75
2277,36,Austria,Medium,Novice,18,43433.93
2278,44,France,High,Intermediate,9,21328.05
2279,57,Germany,Medium,Novice,13,19176.46
2280,45,Spain,Medium,Novice,20,32164.33
2281,61,Austria,Low,Intermediate,8,15417.85
2282,55,France,Low,Novice,19,28352.48
2283,63,Germany,Medium,Expert,11,12275.55
2284,54,France,Medium,Novice,14,34652.1
2285,44,Italy,Medium,Novice,12,28530.66
2286,33,France,Medium,Novice,11,28660.62
2287,37,Spain,Medium,Expert,11,36672.26
2288,40,Netherlands,Medium,Intermediate,8,9538.16
2289,27,France,Medium,Intermediate,16,31015.9
2290,36,Netherlands,High,Intermediate,13,26187.18
2291,60,Sweden,Low,Novice,10,21252.01
2292,53,Austria,Low,Novice,13,23469.6
2293,30,Sweden,High,Intermediate,13,35826.74
2294,39,France,Medium,Intermediate,11,26456.66
2295,47,Spain,Medium,Expert,13,26412.52
2296,54,Netherlands,Medium,Novice,10,18341.98
2297,28,Germany,Medium,Intermediate,8,12713.88
2298,20,Italy,Low,Novice,13,16314.48
2299,32,Sweden,Low,Intermediate,13,19101.18
2300,33,Italy,Medium,Expert,9,18506.81
2301,39,Austria,Medium,Novice,12,16676.6
2302,29,Austria,High,Novice,7,12180.04
2303,22,Netherlands,Low,Novice,14,24800.58
2304,36,Italy,Low,Intermediate,20,43629.96
2305,41,Germany,High,Novice,16,40309.92
2306,36,France,Low,Novice,20,44615.05
2307,29,Netherlands,High,Novice,11,16555.89
2308,30,Germany,Low,Novice,19,44148.44
2309,24,Germany,High,Novice,15,30468.68
2310,59,Austria,High,Novice,12,22840.67
2311,31,Netherlands,Medium,Novice,8,11003.2
2312,41,Sweden,Low,Intermediate,9,16024.52
2313,57,Italy,High,Novice,12,16632.65
2314,27,France,Medium,Novice,10,37898.29
2315,42,Sweden,Medium,Intermediate,12,22121.55
2316,58,France,High,Intermediate,7,11408.28
2317,55,France,High,Novice,8,14331.59
2318,27,Netherlands,Low,Intermediate,17,32330.2
2319,35,Austria,Low,Intermediate,10,19999.75
2320,55,Italy,Low,Novice,13,33256.66
2321,48,Austria,Medium,Novice,20,36260.58
2322,50,Italy,Medium,Intermediate,17,27352.03
2323,50,Netherlands,Medium,Novice,15,17783.65
2324,38,Sweden,Medium,Intermediate,9,19142.78
2325,63,Italy,Medium,Intermediate,20,47727.38
2326,58,Austria,Medium,Novice,6,7512.82
2327,32,France,Medium,Novice,16,24162.14
2328,31,Netherlands,Medium,Novice,12,28857.92
2329,28,Austria,Medium,Intermediate,9,7438.61
2330,26,Austria,Low,Novice,14,29327.86
2331,40,France,Medium,Novice,11,20582.8
2332,57,Netherlands,Medium,Novice,6,12093.07
2333,44,Netherlands,High,Novice,17,29472.04
2334,42,Germany,Low,Novice,8,10919.49
2335,59,Germany,Medium,Novice,12,19318.61
2336,50,Spain,Medium,Novice,5,4757.24
2337,35,France,Low,Novice,6,10937.37
2338,20,Spain,Low,Novice,19,44013.07
2339,39,Netherlands,Medium,Expert,9,24964.26
2340,61,Austria,Low,Intermediate,5,9491.44
2341,26,Austria,Medium,Intermediate,6,11744.64
2342,34,Germany,Medium,Novice,9,11337.34
2343,40,Austria,High,Expert,10,18292.68
2344,55,Austria,Medium,Novice,7,12393.99
2345,50,Austria,High,Expert,8,13812.25
2346,32,France,Medium,Novice,8,12856.79
2347,32,Spain,Medium,Intermediate,14,24671.35
2348,47,Sweden,High,Novice,8,17481.21
2349,23,Netherlands,High,Novice,6,10235.8
2350,62,Italy,Low,Novice,5,12067.84
2351,53,Germany,Medium,Intermediate,20,30851.98
2352,26,Netherlands,High,Novice,6,23742.68
2353,60,Austria,Medium,Novice,11,28658.56
2354,45,Sweden,Medium,Intermediate,14,20392.41
2355,62,Spain,Low,Intermediate,10,18041.76
2356,54,Austria,Low,Novice,11,15202.04
2357,39,Spain,Medium,Intermediate,19,29341.05
2358,56,Spain,High,Expert,19,38124.14
2359,31,Italy,Low,Novice,12,22653.88
2360,48,Germany,Medium,Expert,18,41895.29
2361,58,Netherlands,Low,Novice,9,25933.45
2362,53,France,Low,Intermediate,9,9556.51
2363,49,Germany,Low,Novice,10,14426.92
2364,42,Netherlands,Low,Novice,17,40000.84
2365,51,Germany,Medium,Novice,20,36922.91
2366,18,France,Medium,Expert,6,13271.12
2367,43,France,High,Novice,12,10048.54
2368,44,Italy,Medium,Novice,8,25607.7
2369,31,France,High,Novice,18,40449.91
2370,63,Sweden,Medium,Intermediate,18,35420.51
2371,37,Spain,Low,Intermediate,10,19912.9
2372,47,Netherlands,Low,Expert,13,17804.53
2373,46,Germany,High,Intermediate,13,28990.05
2374,33,Spain,Medium,Intermediate,15,30974.09
2375,49,Italy,Medium,Novice,20,47746.05
2376,23,Netherlands,Medium,Expert,13,16118.19
2377,40,Sweden,High,Intermediate,15,25047.44
2378,43,Spain,High,Expert,15,19350.36
2379,44,France,Low,Intermediate,10,13226.56
2380,45,Italy,Medium,Intermediate,10,15883.05
2381,62,Spain,Low,Intermediate,18,34358.62
2382,20,France,High,Novice,9,15857.49
2383,58,Spain,Low,Expert,13,28867.48
2384,62,Sweden,Medium,Novice,5,16518.34
2385,49,Italy,High,Intermediate,19,37132.46
2386,41,Germany,Medium,Intermediate,16,41778.4
2387,38,Italy,Medium,Novice,15,24570.86
2388,50,Germany,Medium,Novice,7,14312.51
2389,62,Sweden,Medium,Novice,19,40256.57
2390,65,Italy,High,Novice,9,12186.25
2391,18,Netherlands,Low,Expert,6,9576.06
2392,38,Sweden,Medium,Novice,9,15157.08
2393,22,Germany,Medium,Novice,14,21056.65
2394,46,France,Medium,Novice,5,11079.02
2395,28,France,High,Intermediate,19,34977.11
2396,29,Netherlands,Low,Intermediate,16,30876.64
2397,28,Germany,Medium,Novice,14,35850.02
2398,35,France,Medium,Novice,15,30999.91
2399,63,Germany,High,Intermediate,5,6706.45
2400,46,Sweden,Low,Intermediate,11,27394.17
2401,51,Sweden,Medium,Intermediate,10,21164.03
2402,24,Italy,Medium,Novice,18,35695.52
2403,56,Germany,Low,Novice,7,14910.66
2404,30,France,Medium,Novice,9,12525.68
2405,23,Germany,Medium,Expert,8,8705.45
2406,39,Austria,Low,Intermediate,14,30440.88
2407,32,Germany,Medium,Expert,12,26547.35
2408,28,Sweden,Low,Novice,12,24589.21
2409,24,Austria,Medium,Intermediate,18,31797.66
2410,30,Spain,Low,Intermediate,14,27896.09
2411,45,Germany,Low,Novice,14,29879.38
2412,38,France,Low,Intermediate,20,32552.08
2413,18,Italy,Low,Novice,10,25504.84
2414,60,Austria,Low,Intermediate,8,9833.79
2415,20,Germany,High,Novice,14,44239.32
2416,56,Italy,High,Novice,5,14385.83
2417,52,Austria,High,Expert,10,21655.92
2418,28,Netherlands,High,Intermediate,19,45659.0
2419,58,Sweden,Medium,Expert,19,32855.91
2420,62,France,Medium,Intermediate,18,22803.91
2421,62,Netherlands,High,Intermediate,12,35779.64
2422,22,Netherlands,Low,Expert,16,40283.68
2423,46,Italy,Medium,Intermediate,12,25486.63
2424,50,Spain,Medium,Novice,11,19734.86
2425,19,Spain,Medium,Novice,7,7300.41
2426,33,Sweden,Medium,Novice,20,35949.03
2427,23,Germany,Low,Novice,11,25830.56
2428,30,France,Medium,Intermediate,9,20620.15
2429,33,Sweden,Medium,Expert,7,11392.42
2430,65,Netherlands,Low,Novice,8,22626.95
2431,20,Spain,Medium,Novice,19,54352.11
2432,36,Austria,Low,Expert,17,25360.32
2433,39,Netherlands,Low,Intermediate,9,21431.27
2434,60,France,High,Intermediate,9,23548.34
2435,32,Spain,High,Intermediate,9,13375.89
2436,29,Italy,Medium,Novice,18,34538.59
2437,49,Germany,High,Novice,9,17923.43
2438,27,France,Low,Novice,13,21997.98
2439,53,Austria,Medium,Novice,10,19767.93
2440,50,Germany,Medium,Novice,17,51954.86
2441,28,Sweden,Low,Novice,14,18878.73
2442,56,France,Medium,Intermediate,20,23843.41
2443,58,France,Low,Intermediate,7,12647.84
2444,23,Netherlands,Medium,Novice,19,35493.02
2445,46,Italy,Medium,Intermediate,13,18499.75
2446,27,Austria,High,Novice,6,15168.78
2447,42,Italy,High,Intermediate,9,14842.23
2448,37,Spain,Medium,Intermediate,7,34414.42
2449,29,Netherlands,Medium,Novice,7,17506.3
2450,36,Italy,Medium,Novice,7,7753.17
2451,39,France,Medium,Novice,19,40505.08
2452,30,Germany,Low,Intermediate,18,41842.61
2453,64,Netherlands,Medium,Expert,17,23919.21
2454,43,Sweden,Medium,Novice,15,24575.9
2455,59,Spain,Low,Expert,13,12608.32
2456,25,Italy,High,Novice,10,19622.49
2457,45,Netherlands,Medium,Intermediate,12,18216.48
2458,40,Spain,Medium,Intermediate,19,46773.19
2459,41,Sweden,Low,Novice,14,24814.83
2460,45,Sweden,Low,Novice,9,10913.72
2461,41,Sweden,Medium,Novice,13,40147.41
2462,60,Sweden,Low,Intermediate,13,34175.8
2463,61,France,Low,Intermediate,7,17688.84
2464,60,Austria,Low,Novice,17,20445.57
2465,23,Sweden,Medium,Novice,8,15670.84
2466,63,Spain,High,Novice,8,19986.2
2467,30,Italy,Low,Novice,18,40168.26
2468,62,Netherlands,Medium,Intermediate,7,11527.21
2469,42,Spain,Medium,Novice,14,17884.29
2470,64,Austria,Low,Intermediate,7,17718.87
2471,40,Austria,Low,Intermediate,20,43341.15
2472,65,Italy,Medium,Novice,7,11040.7
2473,28,Austria,Medium,Novice,14,32649.98
2474,62,Italy,Medium,Intermediate,9,13085.88
2475,64,Italy,Low,Novice,20,41557.28
2476,63,France,Low,Novice,18,38580.89
2477,25,Italy,Medium,Novice,14,31081.72
2478,30,Germany,Medium,Expert,5,10053.26
2479,30,Netherlands,High,Expert,14,24347.55
2480,46,Sweden,High,Novice,18,46197.01
2481,58,France,Low,Novice,11,18776.74
2482,25,Netherlands,Low,Novice,16,34646.13
2483,33,Italy,Medium,Intermediate,11,21619.51
2484,18,Germany,Low,Expert,8,6936.51
2485,60,Spain,Medium,Novice,7,21926.78
2486,31,Spain,Medium,Novice,11,16454.29
2487,51,Austria,Low,Novice,10,13347.4
2488,39,Spain,Medium,Novice,11,18627.49
2489,39,Netherlands,High,Expert,9,17712.77
2490,60,Italy,Medium,Novice,13,26904.82
2491,40,Austria,Medium,Novice,18,45318.12
2492,47,Austria,Medium,Intermediate,14,26022.73
2493,26,Germany,Medium,Expert,18,47246.22
2494,35,Sweden,Medium,Novice,13,32928.46
2495,46,Spain,Medium,Expert,13,28278.34
2496,50,Italy,Medium,Novice,6,13372.92
2497,58,Austria,Medium,Intermediate,9,13500.24
2498,20,Austria,Medium,Intermediate,10,20226.29
2499,32,Spain,Medium,Intermediate,12,22099.82
2500,23,Netherlands,Medium,Expert,13,23972.08
2501,48,Sweden,High,Expert,12,28844.71
2502,64,Italy,Low,Novice,10,15071.12
2503,27,Austria,Medium,Intermediate,17,32890.94
2504,63,Spain,Low,Novice,14,34781.5
2505,23,Netherlands,High,Expert,6,13790.52
2506,47,France,High,Expert,14,15093.18
2507,48,Sweden,Medium,Novice,15,31211.45
2508,28,Austria,High,Intermediate,10,17216.54
2509,24,Italy,High,Novice,18,42519.47
2510,38,Italy,Medium,Novice,6,8395.68
2511,34,Sweden,Medium,Expert,9,18214.35
2512,25,Sweden,Low,Intermediate,19,33975.11
2513,64,Italy,Low,Intermediate,5,7796.57
2514,32,Spain,Medium,Intermediate,6,9981.37
2515,59,Netherlands,Medium,Intermediate,10,16401.9
2516,65,Sweden,Medium,Intermediate,7,16969.08
2517,53,Austria,Medium,Novice,11,30305.42
2518,34,Germany,Low,Novice,14,32049.1
2519,39,Sweden,Medium,Novice,9,22338.84
2520,25,Spain,Medium,Expert,5,16444.25
2521,42,Spain,Medium,Novice,5,5970.23
2522,55,Spain,Low,Novice,16,27136.41
2523,45,Netherlands,Medium,Intermediate,18,39388.6
2524,26,Spain,Medium,Intermediate,20,28416.53
2525,24,Italy,Low,Expert,17,32469.02
2526,38,France,High,Novice,15,18433.64
2527,32,Italy,Medium,Novice,5,13864.41
2528,36,France,Medium,Expert,8,16410.65
2529,62,Germany,Medium,Novice,17,36467.29
2530,62,Germany,Low,Expert,14,28867.38
2531,54,Italy,Medium,Novice,9,12824.73
2532,36,Sweden,High,Novice,6,18560.1
2533,39,France,High,Novice,18,27926.86
2534,64,Austria,Low,Intermediate,20,54720.98
2535,29,Austria,Medium,Novice,16,36170.04
2536,60,Austria,Low,Novice,8,12765.29
2537,43,Netherlands,Medium,Novice,10,20384.73
2538,40,Austria,Medium,Novice,17,29813.87
2539,64,Netherlands,Low,Expert,6,6929.14
2540,62,Austria,Medium,Novice,5,15062.99
2541,38,Austria,Medium,Expert,5,4161.13
2542,21,Austria,High,Novice,20,42620.87
2543,59,France,Medium,Novice,18,34935.81
2544,48,Netherlands,High,Novice,11,27553.11
2545,65,France,Medium,Novice,6,16241.2
2546,64,Austria,Medium,Intermediate,16,33816.78
2547,27,Italy,High,Novice,15,23801.66
2548,28,Germany,Low,Expert,12,30851.04
2549,29,Germany,Low,Intermediate,16,38644.09
2550,39,Spain,Medium,Novice,19,36092.23
2551,64,Italy,Low,Novice,12,33706.7
2552,43,Italy,Medium,Intermediate,6,2896.25
2553,29,Sweden,Medium,Intermediate,13,32594.92
2554,60,Sweden,Low,Novice,10,28178.11
2555,59,Italy,Low,Intermediate,19,41328.12
2556,41,Germany,Low,Novice,18,33451.68
2557,49,Sweden,Medium,Intermediate,9,3742.36
2558,19,Spain,Medium,Intermediate,7,13587.13
2559,35,Sweden,Medium,Intermediate,12,41377.3
2560,29,Italy,Medium,Intermediate,13,33821.15
2561,45,Netherlands,Medium,Novice,13,28023.71
2562,22,Sweden,High,Intermediate,20,43545.01
2563,29,Italy,High,Novice,19,40127.57
2564,53,Austria,Medium,Expert,19,37807.89
2565,49,Germany,Medium,Intermediate,12,25371.46
2566,63,Austria,Medium,Novice,16,23282.63
2567,31,Sweden,High,Novice,9,22013.51
2568,56,Sweden,Low,Intermediate,7,9341.28
2569,38,Germany,Low,Intermediate,17,29288.5
2570,59,France,Low,Novice,5,8469.57
2571,20,Germany,High,Intermediate,8,14687.91
2572,41,Spain,Low,Expert,19,32146.44
2573,60,Germany,Low,Novice,6,14068.43
2574,51,Austria,Low,Intermediate,18,41980.31
2575,26,Spain,Medium,Novice,17,24810.01
2576,40,Spain,Medium,Novice,8,11964.96
2577,24,Sweden,High,Novice,12,24628.01
2578,30,France,Low,Expert,13,21974.75
2579,26,Spain,Medium,Intermediate,7,10095.45
2580,35,France,Medium,Novice,17,27441.65
2581,53,Netherlands,Low,Intermediate,14,23215.21
2582,28,Italy,Medium,Expert,17,27441.32
2583,61,Italy,High,Novice,13,16278.64
2584,31,Germany,Medium,Novice,20,50035.98
2585,58,Sweden,Medium,Intermediate,20,27336.18
2586,54,Sweden,Medium,Intermediate,12,25636.55
2587,28,Italy,High,Novice,5,15009.69
2588,45,Italy,Low,Intermediate,12,19427.87
2589,22,Netherlands,Low,Novice,13,18967.75
2590,53,Italy,Low,Intermediate,18,26272.25
2591,41,Netherlands,Medium,Novice,12,18382.68
2592,32,Netherlands,Low,Novice,15,34307.12
2593,32,Italy,High,Intermediate,6,14011.22
2594,25,France,Medium,Expert,11,35950.21
2595,55,Austria,High,Novice,19,36243.33
2596,40,Sweden,Medium,Novice,10,24459.27
2597,35,Spain,Low,Novice,19,24436.85
2598,38,Austria,Medium,Novice,6,14418.09
2599,65,Sweden,High,Intermediate,6,13906.27
2600,56,Austria,Medium,Intermediate,5,8404.78
2601,34,Germany,Medium,Intermediate,20,30647.03
2602,60,France,Low,Intermediate,16,30244.17
2603,35,Germany,High,Intermediate,13,20646.93
2604,41,Sweden,Medium,Intermediate,15,36742.93
2605,44,Sweden,Medium,Novice,7,18407.95
2606,40,Austria,Medium,Novice,10,20522.79
2607,45,Spain,High,Expert,7,6322.61
2608,32,Netherlands,Medium,Novice,17,35222.01
2609,37,Italy,Medium,Expert,17,22936.46
2610,58,Germany,Low,Novice,7,25549.07
2611,23,France,Medium,Novice,17,29785.28
2612,36,Spain,High,Expert,7,23704.24
2613,18,Italy,Medium,Expert,8,18417.91
2614,26,Italy,Medium,Intermediate,8,11298.95
2615,61,Spain,Medium,Novice,6,19015.05
2616,57,France,High,Intermediate,6,10445.54
2617,63,Italy,Medium,Intermediate,10,20713.2
2618,33,Sweden,Medium,Expert,6,16150.69
2619,51,Sweden,Medium,Intermediate,9,27614.35
2620,28,Sweden,High,Intermediate,17,31512.41
2621,32,France,Low,Expert,19,29644.47
2622,50,Netherlands,High,Novice,12,24849.33
2623,42,France,Medium,Novice,7,8703.82
2624,61,France,High,Expert,8,20273.88
2625,25,Netherlands,Low,Novice,7,15479.87
2626,31,Germany,Medium,Intermediate,10,23791.08
2627,31,Netherlands,High,Expert,13,24204.19
2628,50,Austria,High,Expert,19,34721.33
2629,57,Austria,Medium,Novice,7,10376.8
2630,57,Italy,Medium,Novice,13,32814.99
2631,18,Netherlands,High,Novice,5,16771.03
2632,40,Germany,Low,Novice,10,18219.78
2633,23,Spain,Medium,Novice,16,29866.33
2634,25,Italy,Low,Intermediate,5,11429.58
2635,34,France,Medium,Novice,5,6166.43
2636,41,Italy,High,Intermediate,19,30110.34
2637,35,Germany,High,Intermediate,12,28851.99
2638,46,France,Low,Intermediate,6,8567.75
2639,18,Netherlands,High,Intermediate,13,25013.59
2640,25,France,Low,Novice,19,37972.6
2641,44,Sweden,Medium,Novice,13,18549.47
2642,60,France,High,Expert,9,30166.39
2643,35,Germany,Medium,Intermediate,13,26074.58
2644,61,Sweden,Low,Intermediate,9,19426.29
2645,43,Spain,Medium,Intermediate,9,13447.51
2646,42,France,Low,Novice,18,28354.27
2647,19,France,Low,Intermediate,9,12393.26
2648,61,France,Low,Expert,9,18044.81
2649,45,Spain,Medium,Novice,13,19531.98
2650,36,Netherlands,Medium,Intermediate,16,20531.09
2651,33,Spain,Low,Intermediate,15,23502.11
2652,33,Netherlands,Medium,Expert,18,40678.67
2653,62,France,Medium,Novice,19,32428.74
2654,48,Sweden,Medium,Novice,16,34454.21
2655,64,Spain,Medium,Novice,9,20375.6
2656,55,Sweden,Medium,Novice,6,8881.17
2657,26,Italy,Low,Expert,14,33998.11
2658,27,Italy,Low,Novice,15,39697.43
2659,21,Italy,Medium,Novice,8,14160.71
2660,58,France,Low,Novice,17,32484.91
2661,21,Spain,Medium,Novice,19,35424.48
2662,25,Netherlands,Medium,Expert,14,29944.0
2663,63,Italy,Low,Expert,17,29313.28
2664,29,Germany,Low,Intermediate,14,30735.07
2665,38,France,Low,Novice,11,16122.63
2666,56,Germany,Medium,Novice,9,15654.06
2667,49,Netherlands,Medium,Novice,20,39448.6
2668,60,Germany,Medium,Intermediate,14,21410.59
2669,26,Netherlands,Medium,Expert,17,29986.73
2670,65,Austria,Medium,Intermediate,15,46570.65
2671,33,Sweden,Low,Intermediate,12,16247.7
2672,23,Germany,Low,Intermediate,9,18559.63
2673,25,Germany,Medium,Expert,7,12494.55
2674,59,Austria,Low,Intermediate,10,18073.37
2675,24,Germany,High,Intermediate,10,23115.37
2676,37,Sweden,Medium,Intermediate,8,16386.81
2677,52,Sweden,Low,Novice,13,46036.18
2678,44,Spain,Medium,Expert,13,21872.28
2679,53,Netherlands,High,Novice,19,35803.62
2680,63,Germany,High,Novice,16,25616.07
2681,44,Spain,High,Intermediate,13,18856.26
2682,19,France,Medium,Intermediate,18,27567.57
2683,26,Netherlands,Low,Intermediate,14,29584.79
2684,62,France,Medium,Novice,16,25279.91
2685,61,Spain,High,Expert,12,21849.88
2686,28,Italy,Medium,Novice,5,8102.09
2687,42,Italy,Medium,Novice,7,10273.85
