user_id,age,income_level,investment_experience,num_investments,total_invested,avg_investment,avg_return_percent,dominant_category,return_per_investment
2103,65,Medium,Intermediate,14,47193.86,3370.9900000000002,9.501428571428571,Commodities,32029.2207
2104,36,Medium,Novice,13,22137.53,1702.886923076923,-2.7653846153846158,ETF,-4709.137298816569
2105,55,Medium,Intermediate,10,24756.98,2475.698,2.439,None,6038.227422
2106,49,Medium,Intermediate,17,23777.82,1398.695294117647,1.3505882352941174,None,1889.0614089965395
2107,45,Medium,Novice,10,28538.1,2853.81,3.307,Stock,9437.54967
2108,59,High,Novice,20,38761.26,1938.063,5.414499999999999,Stock,10493.6421135
2109,57,Medium,Intermediate,14,26586.31,1899.0221428571429,7.214999999999999,Commodities,13701.444760714283
2110,19,Low,Novice,10,18600.59,1860.059,5.768,None,10728.820312
2111,40,Low,Novice,6,21092.09,3515.3483333333334,2.23,Stock,7839.2267833333335
2112,61,High,Expert,8,19234.91,2404.36375,7.51375,None,18065.7881265625
2113,63,Medium,Expert,9,21434.27,2381.5855555555554,1.1611111111111105,None,2765.2854506172825
2114,64,Medium,Novice,8,13363.32,1670.415,6.476249999999999,None,10818.02514375
2115,61,Medium,Intermediate,15,33716.71,2247.7806666666665,4.640666666666666,None,10431.200813777776
2116,28,Low,Intermediate,17,41299.27,2429.368823529412,4.010588235294117,Crypto,9743.19802283737
2117,23,Medium,Novice,8,18047.76,2255.97,-8.81375,None,-19883.5555875
2118,28,Medium,Intermediate,10,23579.48,2357.948,1.6839999999999997,None,3970.784431999999
2119,49,Low,Intermediate,11,18902.29,1718.39,-7.18909090909091,Crypto,-12353.66192727273
2120,19,High,Novice,8,9514.01,1189.25125,-2.9537500000000003,None,-3512.7508796875004
2121,28,High,Expert,14,22450.35,1603.5964285714285,2.5199999999999996,None,4041.062999999999
2122,20,Low,Novice,17,29150.76,1714.7505882352941,6.354117647058823,None,10895.72697301038
2123,57,Low,Novice,16,37425.3,2339.08125,5.8525,Real Estate,13689.473015625
2124,34,Medium,Intermediate,15,31230.87,2082.058,-4.4959999999999996,ETF,-9360.932767999999
2125,53,High,Expert,17,59636.69,3508.0405882352943,8.606470588235295,Commodities,30191.848144982705
2126,50,Medium,Intermediate,13,29894.08,2299.5446153846156,10.123846153846156,None,23280.23591005918
2127,46,Medium,Expert,7,12135.69,1733.67,10.482857142857142,Crypto,18173.81494285714
2128,25,Medium,Intermediate,19,32155.05,1692.371052631579,5.332105263157895,Stock,9023.90059695291
2129,24,Medium,Intermediate,19,39086.79,2057.1994736842107,3.604210526315789,Bond,7414.579997783933
2130,28,Low,Novice,12,32989.74,2749.145,-3.935833333333333,Crypto,-10820.176529166665
2131,41,Medium,Intermediate,13,36573.28,2813.329230769231,2.422307692307692,None,6814.74903668639
2132,50,Medium,Novice,11,12240.04,1112.730909090909,-2.170909090909091,None,-2415.6376462809917
2133,59,Medium,Novice,15,19269.22,1284.6146666666668,3.695333333333333,None,4747.079398222222
2134,30,High,Intermediate,18,36119.69,2006.6494444444445,1.5461111111111112,ETF,3102.503002160494
2135,18,High,Novice,6,9756.62,1626.1033333333335,-0.43333333333333357,None,-704.6447777777782
2136,36,Low,Novice,16,45805.9,2862.86875,2.7006249999999996,Index Fund,7731.534917968749
2137,63,Medium,Intermediate,12,17437.05,1453.0874999999999,-0.2650000000000001,Real Estate,-385.06818750000014
2138,33,Medium,Intermediate,9,11227.44,1247.4933333333333,6.837777777777777,None,8530.082192592592
2139,32,High,Novice,5,7306.72,1461.3440000000003,-4.118,Real Estate,-6017.8145920000015
2140,44,High,Intermediate,10,24064.14,2406.414,4.4719999999999995,Stock,10761.483408
2141,61,High,Novice,15,32516.54,2167.769333333333,9.012666666666666,Index Fund,19537.382411555554
2142,18,High,Expert,19,34729.62,1827.8747368421054,7.362105263157894,Stock,13457.006220498615
2143,23,Medium,Expert,9,16560.49,1840.0544444444442,2.5022222222222217,None,4604.225120987653
2144,28,Low,Intermediate,15,41352.07,2756.8046666666664,-5.504666666666666,None,-15175.29075511111
2145,60,Low,Intermediate,16,61159.98,3822.49875,1.1093750000000004,Real Estate,4240.584550781252
2146,58,Medium,Expert,7,28307.4,4043.914285714286,9.875714285714285,Real Estate,39936.54208163265
2147,36,Medium,Intermediate,6,13221.95,2203.6583333333333,7.996666666666667,Crypto,17621.92113888889
2148,53,Medium,Intermediate,8,23428.48,2928.56,4.30375,None,12603.7901
2149,40,High,Expert,18,45007.6,2500.422222222222,7.002222222222222,Real Estate,17508.512049382713
2150,57,Medium,Novice,15,27570.16,1838.0106666666666,4.902666666666666,Stock,9011.153628444443
2151,31,Medium,Intermediate,15,21981.83,1465.4553333333336,7.0280000000000005,None,10299.220082666669
2152,46,Medium,Expert,9,11509.14,1278.7933333333333,8.584444444444443,Stock,10977.730325925924
2153,59,Medium,Expert,14,22518.09,1608.435,7.3428571428571425,Commodities,11810.508428571427
2154,23,Medium,Novice,6,6821.91,1136.985,7.276666666666666,Crypto,8273.46085
2155,64,High,Intermediate,19,59910.8,3153.2000000000003,2.9905263157894733,Real Estate,9429.727578947368
2156,52,Low,Intermediate,20,47495.64,2374.782,2.1060000000000003,Crypto,5001.290892000001
2157,37,Medium,Intermediate,8,12128.76,1516.095,7.1825,None,10889.3523375
2158,19,High,Intermediate,7,15348.37,2192.6242857142856,7.728571428571429,None,16945.853408163264
2159,34,High,Novice,8,13891.1,1736.3874999999998,10.54625,None,18312.376671874998
2160,45,Low,Novice,12,16753.28,1396.1066666666666,4.696666666666666,Stock,6557.047644444444
2161,41,Medium,Novice,5,7864.31,1572.8619999999999,3.4620000000000006,Bond,5445.248244
2162,21,Medium,Novice,6,11528.65,1921.4416666666666,-5.051666666666667,ETF,-9706.482819444444
2163,37,Medium,Novice,14,14191.02,1013.6442857142857,13.254285714285714,Crypto,13435.130975510205
2164,33,Medium,Intermediate,6,15616.77,2602.795,4.601666666666667,Commodities,11977.194991666667
2165,63,Medium,Expert,16,30649.05,1915.5656250000002,3.50875,Crypto,6721.2408867187505
2166,32,Low,Intermediate,19,28373.2,1493.3263157894737,3.870526315789473,None,5779.958803324099
2167,63,Medium,Intermediate,17,32880.79,1934.164117647059,10.010588235294119,None,19362.120561245676
2168,51,Low,Novice,20,46588.59,2329.4294999999997,5.0255,None,11706.547952249999
2169,55,High,Novice,6,12540.61,2090.101666666667,7.968333333333333,None,16654.626780555558
2170,24,Medium,Expert,10,32126.72,3212.672,9.791,Bond,31455.271552000002
2171,23,Low,Expert,17,28141.29,1655.3700000000001,4.099411764705883,None,6786.043252941179
2172,48,Medium,Novice,18,51367.23,2853.735,8.527777777777779,Commodities,24336.01791666667
2173,51,Medium,Intermediate,8,6853.11,856.63875,5.72375,Real Estate,4903.1860453125
2174,43,Low,Novice,9,20023.68,2224.8533333333335,11.664444444444444,None,25951.678103703704
2175,45,Medium,Expert,13,36925.72,2840.44,6.4,None,18178.816000000003
2176,64,High,Novice,10,21255.2,2125.52,8.448,Index Fund,17956.39296
2177,26,Medium,Novice,19,34018.63,1790.4542105263156,8.85,None,15845.519763157892
2178,63,High,Novice,13,21812.1,1677.853846153846,5.4338461538461535,None,9117.199668639052
2179,31,Medium,Intermediate,7,14579.2,2082.7428571428572,7.078571428571428,None,14742.844081632653
2180,53,High,Novice,8,21825.17,2728.1462500000002,3.61375,Stock,9858.838510937501
2181,44,Low,Intermediate,20,40952.01,2047.6005,9.727,None,19917.0100635
2182,20,Low,Novice,10,18956.75,1895.675,1.916,Commodities,3632.1133
2183,41,Low,Novice,20,42485.72,2124.286,13.023,None,27664.576578
2184,27,Medium,Novice,19,37320.14,1964.217894736842,7.935789473684211,None,15587.619693074792
2185,37,Low,Expert,12,31160.82,2596.735,4.013333333333333,None,10421.563133333333
2186,49,Low,Novice,13,22530.64,1733.1261538461538,7.218461538461539,None,12510.504482840237
2187,20,Medium,Novice,9,26882.17,2986.9077777777775,6.472222222222222,Stock,19331.930895061727
2188,46,Medium,Novice,6,5017.41,836.235,12.048333333333332,None,10075.238024999999
2189,64,Medium,Intermediate,11,14951.71,1359.2463636363636,-2.6472727272727274,Stock,-3598.295828099174
2190,50,Medium,Novice,8,19835.34,2479.4175,1.2762499999999997,None,3164.3565843749993
2191,46,High,Novice,19,53672.67,2824.8773684210523,1.4105263157894736,None,3984.5638670360104
2192,57,Medium,Novice,16,29327.18,1832.94875,3.4375,Stock,6300.761328125
2193,43,Medium,Expert,20,38688.33,1934.4165,1.1815000000000002,None,2285.5130947500006
2194,46,Low,Novice,16,38119.34,2382.45875,5.86625,None,13976.098642187499
2195,28,Low,Intermediate,11,21670.33,1970.0300000000002,2.2636363636363637,Crypto,4459.431545454546
2196,63,Medium,Novice,15,34515.02,2301.0013333333336,0.9066666666666666,None,2086.241208888889
2197,53,Low,Intermediate,7,11419.42,1631.3457142857144,0.8171428571428577,None,1333.0424979591846
2198,54,Low,Intermediate,18,36323.17,2017.9538888888887,0.18888888888888886,Crypto,381.1690679012345
2199,30,Medium,Expert,13,13551.25,1042.4038461538462,11.356923076923076,Bond,11838.500295857988
2200,25,High,Novice,18,37715.61,2095.3116666666665,3.867777777777778,Stock,8104.199901851852
2201,19,Medium,Novice,17,28175.5,1657.3823529411766,11.063529411764705,Commodities,18336.4984083045
2202,63,High,Novice,18,46076.26,2559.7922222222223,1.136111111111111,Index Fund,2908.2083858024694
2203,52,Medium,Intermediate,15,18572.07,1238.138,5.886,Crypto,7287.680268
2204,49,High,Novice,18,31882.71,1771.2616666666665,6.895,Stock,12212.849191666664
2205,29,Low,Intermediate,6,8890.5,1481.75,0.18666666666666684,None,276.5933333333336
2206,42,Low,Expert,6,16932.7,2822.116666666667,-0.7550000000000002,Crypto,-2130.698083333334
2207,52,Low,Novice,7,17755.64,2536.52,10.301428571428572,None,26129.7796
2208,23,Medium,Novice,19,29847.23,1570.9068421052632,7.758421052631578,Real Estate,12187.756715512465
2209,28,Medium,Novice,14,30517.96,2179.8542857142857,5.050714285714286,Index Fund,11009.821181632653
2210,19,Low,Novice,20,54247.54,2712.377,5.960999999999999,None,16168.479296999998
2211,38,Medium,Novice,6,6712.04,1118.6733333333334,-0.04833333333333304,Index Fund,-54.06921111111079
2212,42,High,Novice,19,16472.95,866.9973684210527,-0.768421052631579,None,-666.2190304709142
2213,33,Medium,Novice,10,24064.04,2406.404,1.813,Commodities,4362.810452
2214,50,Medium,Expert,20,27644.59,1382.2295,5.6735,None,7842.079068249999
2215,35,Medium,Intermediate,10,18386.58,1838.658,15.612,Bond,28705.128696
2216,22,Low,Intermediate,13,19963.18,1535.6292307692308,7.863846153846153,Commodities,12075.952020118342
2217,19,Medium,Intermediate,10,20117.75,2011.775,-6.073,None,-12217.509575000002
2218,24,Medium,Intermediate,9,26484.98,2942.7755555555555,3.1844444444444444,Index Fund,9371.105269135802
2219,26,Medium,Novice,6,13432.65,2238.775,10.9,Stock,24402.647500000003
2220,58,Low,Expert,15,20917.71,1394.514,10.942666666666666,Real Estate,15259.701863999997
2221,41,High,Intermediate,18,47021.7,2612.3166666666666,4.303333333333334,Crypto,11241.66938888889
2222,52,High,Intermediate,20,32105.15,1605.2575,2.7760000000000002,Crypto,4456.194820000001
2223,20,High,Expert,10,20300.48,2030.048,8.473,Bond,17200.596704000003
2224,57,Medium,Novice,10,20301.8,2030.1799999999998,4.2090000000000005,Bond,8545.02762
2225,21,Low,Novice,11,16820.1,1529.1000000000001,3.659090909090909,Commodities,5595.11590909091
2226,61,High,Expert,11,12004.33,1091.3027272727272,-0.13363636363636383,None,-145.83772809917377
2227,31,High,Novice,7,14586.35,2083.7642857142855,6.327142857142857,Real Estate,13184.27431632653
2228,28,Medium,Novice,16,30851.42,1928.21375,6.262500000000001,None,12075.438609375002
2229,23,Medium,Expert,15,22306.7,1487.1133333333335,-4.985333333333333,None,-7413.755671111111
2230,64,High,Expert,6,9157.17,1526.195,5.2316666666666665,ETF,7984.543508333332
2231,31,Medium,Expert,6,10938.67,1823.1116666666667,2.426666666666667,None,4424.084311111112
2232,61,Medium,Expert,14,58243.9,4160.278571428572,6.4628571428571435,Stock,26887.286081632657
2233,63,Low,Intermediate,13,25842.54,1987.8876923076923,1.6746153846153848,Index Fund,3328.9473124260358
2234,38,Low,Expert,12,21593.82,1799.485,1.8416666666666668,Bond,3314.0515416666667
2235,39,High,Novice,19,41103.49,2163.3415789473684,10.606315789473685,Crypto,22945.083946814404
2236,18,Medium,Expert,8,14616.06,1827.0075000000002,9.44625,Index Fund,17258.369596875
2237,61,Medium,Expert,18,33755.49,1875.3049999999998,5.339444444444444,Bond,10013.086863888888
2238,63,Medium,Intermediate,11,21309.36,1937.2145454545455,-3.3654545454545453,Index Fund,-6519.607497520661
2239,59,Low,Novice,18,28248.46,1569.358888888889,3.644444444444445,Index Fund,5719.441283950618
2240,60,Medium,Novice,18,23758.76,1319.931111111111,6.006111111111111,Crypto,7927.6529123456785
2241,42,Medium,Novice,5,4297.19,859.4380000000001,21.756,Index Fund,18697.933128000004
2242,62,Low,Novice,17,42156.26,2479.78,8.17,None,20259.802600000003
2243,30,Low,Intermediate,11,19615.74,1783.2490909090911,12.05181818181818,None,21491.393816528926
2244,35,High,Novice,18,32713.98,1817.4433333333334,6.743333333333333,Crypto,12255.626211111112
2245,23,Medium,Novice,5,15479.87,3095.9739999999997,-0.5199999999999996,Crypto,-1609.9064799999985
2246,63,Low,Novice,17,43549.09,2561.711176470588,6.534117647058824,Real Estate,16738.52220484429
2247,41,Low,Expert,13,22437.59,1725.9684615384615,13.227692307692308,ETF,22830.579742011836
2248,63,Low,Novice,10,22927.22,2292.722,8.044,Stock,18442.655768000004
2249,58,Low,Novice,18,36817.31,2045.406111111111,14.895000000000001,None,30466.324025
2250,50,Low,Novice,16,20179.25,1261.203125,9.397499999999999,None,11852.1563671875
2251,65,Medium,Intermediate,14,28360.4,2025.7428571428572,3.015,None,6107.614714285714
2252,29,Medium,Intermediate,10,33755.44,3375.5440000000003,1.3779999999999997,Crypto,4651.499631999999
2253,26,High,Expert,5,3494.48,698.896,3.978,None,2780.208288
2254,51,Medium,Novice,14,32932.47,2352.319285714286,5.930000000000001,Commodities,13949.253364285716
2255,61,High,Intermediate,18,41351.38,2297.298888888889,3.329444444444445,None,7648.729022839508
2256,52,Low,Intermediate,14,28281.46,2020.1042857142859,2.3214285714285716,None,4689.52780612245
2257,47,High,Intermediate,13,29435.88,2264.298461538461,3.5615384615384613,None,8064.386059171596
2258,59,High,Novice,9,21471.96,2385.773333333333,3.473333333333333,None,8286.586044444442
2259,44,Low,Intermediate,18,45800.87,2544.492777777778,7.337777777777777,None,18670.922560493826
2260,49,Medium,Novice,14,23461.47,1675.8192857142856,9.883571428571429,None,16563.079611734694
2261,64,Low,Expert,12,18664.99,1555.4158333333332,-0.7491666666666665,ETF,-1165.2656951388885
2262,52,Medium,Novice,9,10808.84,1200.9822222222222,-1.9888888888888887,Index Fund,-2388.620197530864
2263,39,High,Expert,9,8632.73,959.1922222222224,13.56111111111111,Bond,13007.712302469137
2264,65,High,Novice,8,26016.92,3252.115,9.51125,None,30931.678793749998
2265,22,Low,Novice,13,32923.58,2532.583076923077,13.606923076923078,Stock,34460.66311360947
2266,22,Medium,Novice,6,10675.96,1779.3266666666666,2.9583333333333335,None,5263.841388888889
2267,45,Low,Intermediate,19,48526.66,2554.0347368421053,3.4473684210526314,Bond,8804.698698060942
2268,39,Low,Novice,11,34652.33,3150.211818181818,0.6836363636363639,Crypto,2153.599352066117
2269,33,High,Expert,12,11266.46,938.8716666666666,-0.9525000000000006,None,-894.2752625000004
2270,51,Low,Novice,8,11397.4,1424.675,11.02,None,15699.9185
2271,56,Medium,Novice,15,22548.17,1503.2113333333334,-0.4833333333333332,Bond,-726.5521444444444
2272,46,Low,Expert,6,19066.52,3177.7533333333336,10.081666666666667,None,32037.04985555556
2273,20,Medium,Expert,13,23212.83,1785.6023076923075,2.8984615384615386,None,5175.499611834319
2274,22,Low,Expert,11,21040.46,1912.769090909091,2.649090909090909,Crypto,5067.099209917355
2275,46,Medium,Intermediate,10,24829.8,2482.98,2.2570000000000006,Stock,5604.085860000001
2276,22,Medium,Intermediate,18,44519.75,2473.3194444444443,7.17,None,17733.700416666667
2277,36,Medium,Novice,18,43433.93,2412.996111111111,5.739444444444445,None,13849.257124382717
2278,44,High,Intermediate,9,21328.05,2369.7833333333333,7.028888888888889,None,16656.943740740742
2279,57,Medium,Novice,13,19176.46,1475.1123076923077,14.737692307692308,Commodities,21739.75131005917
2280,45,Medium,Novice,20,32164.33,1608.2165,7.758500000000001,None,12477.347715250002
2281,61,Low,Intermediate,8,15417.85,1927.23125,7.6187499999999995,None,14683.093085937498
2282,55,Low,Novice,19,28352.48,1492.2357894736842,5.0063157894736845,Commodities,7470.603594459834
2283,63,Medium,Expert,11,12275.55,1115.959090909091,5.282727272727272,Real Estate,5895.307524793388
2284,54,Medium,Novice,14,34652.1,2475.15,3.426428571428571,None,8480.924678571428
2285,44,Medium,Novice,12,28530.66,2377.555,6.586666666666666,Index Fund,15660.162266666664
2286,33,Medium,Novice,11,28660.62,2605.510909090909,5.712727272727273,Crypto,14884.573229752066
2287,37,Medium,Expert,11,36672.26,3333.8418181818183,6.419090909090909,Crypto,21400.233707438016
2288,40,Medium,Intermediate,8,9538.16,1192.27,5.64,None,6724.4028
2289,27,Medium,Intermediate,16,31015.9,1938.49375,8.42625,ETF,16334.2329609375
2290,36,High,Intermediate,13,26187.18,2014.3984615384616,4.18,Real Estate,8420.185569230769
2291,60,Low,Novice,10,21252.01,2125.201,11.165000000000001,Bond,23727.869165000004
2292,53,Low,Novice,13,23469.6,1805.353846153846,3.9653846153846155,None,7158.922366863905
2293,30,High,Intermediate,13,35826.74,2755.9030769230767,7.66,Crypto,21110.21756923077
2294,39,Medium,Intermediate,11,26456.66,2405.150909090909,9.28,None,22319.800436363632
2295,47,Medium,Expert,13,26412.52,2031.7323076923078,4.923076923076923,Index Fund,10002.374437869823
2296,54,Medium,Novice,10,18341.98,1834.1979999999999,6.854000000000001,Bond,12571.593092000001
2297,28,Medium,Intermediate,8,12713.88,1589.235,5.54375,Real Estate,8810.32153125
2298,20,Low,Novice,13,16314.48,1254.96,0.8630769230769235,None,1083.127015384616
2299,32,Low,Intermediate,13,19101.18,1469.3215384615385,10.555384615384614,Index Fund,15509.253962130177
2300,33,Medium,Expert,9,18506.81,2056.312222222222,7.327777777777778,Bond,15068.199006172837
2301,39,Medium,Novice,12,16676.6,1389.7166666666665,2.0033333333333334,ETF,2784.065722222222
2302,29,High,Novice,7,12180.04,1740.0057142857145,4.845714285714286,Real Estate,8431.570546938778
2303,22,Low,Novice,14,24800.58,1771.47,8.213571428571429,None,14550.09537857143
2304,36,Low,Intermediate,20,43629.96,2181.498,3.4859999999999998,Commodities,7604.702028
2305,41,High,Novice,16,40309.92,2519.37,-3.6362500000000004,None,-9161.059162500002
